RT;leg;div;id_taxo;distance;id_loca;org;N
38;Leg+;Div1;Bra_napus;15;RT38_d+15;Taproot;2.4237
39;Leg+;Div2;Bra_napus;15;RT39_d+15;Fine roots;2.3537
39;Leg+;Div2;Bra_napus;15;RT39_d+15;Limb;2.7955
39;Leg+;Div2;Bra_napus;15;RT39_d+15;Other leaves;3.3844
39;Leg+;Div2;Bra_napus;15;RT39_d+15;Stem;2.6773
39;Leg+;Div2;Bra_napus;15;RT39_d+15;Taproot;2.7487
40;Leg+;Div3;Bra_napus;15;RT40_d+15;Fine roots;1.9336
40;Leg+;Div3;Bra_napus;15;RT40_d+15;Limb;1.5831
40;Leg+;Div3;Bra_napus;15;RT40_d+15;Other leaves;3.0564
40;Leg+;Div3;Bra_napus;15;RT40_d+15;Stem;2.3161
40;Leg+;Div3;Bra_napus;15;RT40_d+15;Taproot;2.4134
41;Leg-;Div1;Bra_napus;15;RT41_d+15;Fine roots;1.9528
41;Leg-;Div1;Bra_napus;15;RT41_d+15;Limb;3.8829
41;Leg-;Div1;Bra_napus;15;RT41_d+15;Other leaves;3.9641
41;Leg-;Div1;Bra_napus;15;RT41_d+15;Stem;3.3243
41;Leg-;Div1;Bra_napus;15;RT41_d+15;Taproot;2.7096
42;Leg+;Div2;Bra_napus;15;RT42_d+15;Fine roots;2.3347
42;Leg+;Div2;Bra_napus;15;RT42_d+15;Limb;3.7002
42;Leg+;Div2;Bra_napus;15;RT42_d+15;Other leaves;4.3699
42;Leg+;Div2;Bra_napus;15;RT42_d+15;Stem;3.8503
42;Leg+;Div2;Bra_napus;15;RT42_d+15;Taproot;3.3051
33;Leg+;Div0;Tri_alexa;21;RT33_d+21;Fine roots;3.1188
