RT;div;leg;id_loca;distance;id_jour;id_taxo;organe;strata;DW;FW
3;Div2;Leg-;RT03_d-24;-24;43;Lol_peren;Leaf4;0;;48.7
3;Div2;Leg-;RT03_d-24;-24;43;Lol_peren;Other leaves;0;81;
3;Div2;Leg-;RT03_d-3;-3;43;Lol_peren;Fine roots;1;3.9;
3;Div2;Leg-;RT03_d-3;-3;43;Lol_peren;Fine roots;1;;46.9
3;Div2;Leg-;RT03_d-3;-3;43;Lol_peren;Fine roots;2;0.1;
3;Div2;Leg-;RT03_d-3;-3;43;Lol_peren;Fine roots;2;;1.2
3;Div2;Leg-;RT03_d-3;-3;43;Lol_peren;Leaf2;0;2;
3;Div2;Leg-;RT03_d-3;-3;43;Lol_peren;Leaf2;0;;9.9
3;Div2;Leg-;RT03_d-3;-3;43;Lol_peren;Other leaves;0;9;
4;Div3;Leg-;RT04_d+12;12;43;Ger_disse;Aerial;0;3.8;
4;Div3;Leg-;RT04_d+12;12;43;Ger_disse;Fine roots;1;0.7;
4;Div3;Leg-;RT04_d+12;12;43;Ger_disse;Fine roots;1;;11.3
4;Div3;Leg-;RT04_d+15;15;43;Bra_napus;Fine roots;1;32.3;
4;Div3;Leg-;RT04_d+15;15;43;Bra_napus;Fine roots;1;;327.5
4;Div3;Leg-;RT04_d+15;15;43;Bra_napus;Fine roots;2;17.3;
4;Div3;Leg-;RT04_d+15;15;43;Bra_napus;Fine roots;2;;117.2
4;Div3;Leg-;RT04_d+15;15;43;Bra_napus;Fine roots;3;23.7;
4;Div3;Leg-;RT04_d+15;15;43;Bra_napus;Fine roots;3;;248.7
4;Div3;Leg-;RT04_d+15;15;43;Bra_napus;Fine roots;4;8.2;
4;Div3;Leg-;RT04_d+15;15;43;Bra_napus;Fine roots;4;;132.1
4;Div3;Leg-;RT04_d+15;15;43;Bra_napus;Leaf2;0;66.5;
4;Div3;Leg-;RT04_d+15;15;43;Bra_napus;Leaf2;0;;295.4
4;Div3;Leg-;RT04_d+15;15;43;Bra_napus;Other leaves;0;188.5;
4;Div3;Leg-;RT04_d+15;15;43;Bra_napus;Stem;0;36.3;
4;Div3;Leg-;RT04_d+15;15;43;Bra_napus;Taproot;1;8.4;
4;Div3;Leg-;RT04_d+15;15;43;Bra_napus;Taproot;1;;56.4
4;Div3;Leg-;RT04_d+15;15;43;Bra_napus;Taproot;2;6.3;
4;Div3;Leg-;RT04_d+15;15;43;Bra_napus;Taproot;2;;25.2
4;Div3;Leg-;RT04_d+15;15;43;Bra_napus;Taproot;3;1.9;
4;Div3;Leg-;RT04_d+15;15;43;Bra_napus;Taproot;3;;7.4
4;Div3;Leg-;RT04_d+18;18;43;Ver_persi;Aerial;0;0.2;
4;Div3;Leg-;RT04_d+18;18;43;Ver_persi;Fine roots;1;0.2;
4;Div3;Leg-;RT04_d+18;18;43;Ver_persi;Fine roots;1;;1.5
4;Div3;Leg-;RT04_d+21;21;43;Lol_peren;Fine roots;1;66.5;
4;Div3;Leg-;RT04_d+21;21;43;Lol_peren;Fine roots;1;;514.4
4;Div3;Leg-;RT04_d+21;21;43;Lol_peren;Fine roots;2;62;
4;Div3;Leg-;RT04_d+21;21;43;Lol_peren;Fine roots;2;;530
4;Div3;Leg-;RT04_d+21;21;43;Lol_peren;Fine roots;3;4.9;
4;Div3;Leg-;RT04_d+21;21;43;Lol_peren;Fine roots;3;;37.2
4;Div3;Leg-;RT04_d+21;21;43;Lol_peren;Leaf3;0;21.5;
4;Div3;Leg-;RT04_d+21;21;43;Lol_peren;Leaf3;0;;79.9
4;Div3;Leg-;RT04_d+21;21;43;Lol_peren;Other leaves;0;133.9;
4;Div3;Leg-;RT04_d+24;24;43;Ger_disse;Aerial;0;1.3;
4;Div3;Leg-;RT04_d+24;24;43;Ger_disse;Fine roots;1;0.1;
4;Div3;Leg-;RT04_d+24;24;43;Ger_disse;Fine roots;1;;0.6
4;Div3;Leg-;RT04_d+3;3;43;Ger_disse;Aerial;0;2.2;
4;Div3;Leg-;RT04_d+3;3;43;Ger_disse;Fine roots;1;0.8;
4;Div3;Leg-;RT04_d+3;3;43;Ger_disse;Fine roots;1;;8.1
4;Div3;Leg-;RT04_d+6;6;43;Ver_persi;Aerial;0;;
4;Div3;Leg-;RT04_d+6;6;43;Ver_persi;Fine roots;1;5.8;
4;Div3;Leg-;RT04_d+6;6;43;Ver_persi;Fine roots;1;;63.9
4;Div3;Leg-;RT04_d+9;9;43;Lol_peren;Fine roots;1;60.7;
4;Div3;Leg-;RT04_d+9;9;43;Lol_peren;Fine roots;1;;745.1
4;Div3;Leg-;RT04_d+9;9;43;Lol_peren;Fine roots;2;62.2;
4;Div3;Leg-;RT04_d+9;9;43;Lol_peren;Fine roots;2;;537.9
4;Div3;Leg-;RT04_d+9;9;43;Lol_peren;Fine roots;3;0.2;
4;Div3;Leg-;RT04_d+9;9;43;Lol_peren;Fine roots;3;;3.8
4;Div3;Leg-;RT04_d+9;9;43;Lol_peren;Leaf2;0;12;
4;Div3;Leg-;RT04_d+9;9;43;Lol_peren;Leaf2;0;;53.2
4;Div3;Leg-;RT04_d+9;9;43;Lol_peren;Other leaves;0;81.8;
4;Div3;Leg-;RT04_d0;0;43;Bra_napus;Fine roots;1;21.8;
4;Div3;Leg-;RT04_d0;0;43;Bra_napus;Fine roots;1;;183.9
4;Div3;Leg-;RT04_d0;0;43;Bra_napus;Fine roots;2;141.6;
4;Div3;Leg-;RT04_d0;0;43;Bra_napus;Fine roots;2;;1111.2
4;Div3;Leg-;RT04_d0;0;43;Bra_napus;Fine roots;3;378.8;
4;Div3;Leg-;RT04_d0;0;43;Bra_napus;Fine roots;3;;3239.5
4;Div3;Leg-;RT04_d0;0;43;Bra_napus;Fine roots;4;606.9;
4;Div3;Leg-;RT04_d0;0;43;Bra_napus;Fine roots;4;;6639.2
4;Div3;Leg-;RT04_d0;0;43;Bra_napus;Leaf3;0;503.5;
4;Div3;Leg-;RT04_d0;0;43;Bra_napus;Leaf3;0;;2837.3
4;Div3;Leg-;RT04_d0;0;43;Bra_napus;Other leaves;0;2184.9;
4;Div3;Leg-;RT04_d0;0;43;Bra_napus;Stem;0;237;
4;Div3;Leg-;RT04_d0;0;43;Bra_napus;Taproot;1;244.2;
4;Div3;Leg-;RT04_d0;0;43;Bra_napus;Taproot;1;;1446.1
4;Div3;Leg-;RT04_d0;0;43;Bra_napus;Taproot;2;55.3;
4;Div3;Leg-;RT04_d0;0;43;Bra_napus;Taproot;2;;390.9
4;Div3;Leg-;RT04_d0;0;43;Bra_napus;Taproot;3;10.4;
4;Div3;Leg-;RT04_d0;0;43;Bra_napus;Taproot;3;;70.4
4;Div3;Leg-;RT04_d-12;-12;43;Lol_peren;Fine roots;1;46.2;
4;Div3;Leg-;RT04_d-12;-12;43;Lol_peren;Fine roots;1;;356.7
4;Div3;Leg-;RT04_d-12;-12;43;Lol_peren;Fine roots;2;75.4;
4;Div3;Leg-;RT04_d-12;-12;43;Lol_peren;Fine roots;2;;339.5
4;Div3;Leg-;RT04_d-12;-12;43;Lol_peren;Fine roots;3;18.3;
4;Div3;Leg-;RT04_d-12;-12;43;Lol_peren;Fine roots;3;;165.2
4;Div3;Leg-;RT04_d-12;-12;43;Lol_peren;Fine roots;4;5.9;
4;Div3;Leg-;RT04_d-12;-12;43;Lol_peren;Fine roots;4;;53.7
4;Div3;Leg-;RT04_d-12;-12;43;Lol_peren;Leaf4;0;22.3;
4;Div3;Leg-;RT04_d-12;-12;43;Lol_peren;Leaf4;0;;81.1
4;Div3;Leg-;RT04_d-12;-12;43;Lol_peren;Other leaves;0;155.6;
4;Div3;Leg-;RT04_d-15;-15;43;Bra_napus;Fine roots;1;5.5;
4;Div3;Leg-;RT04_d-15;-15;43;Bra_napus;Fine roots;1;;43.5
4;Div3;Leg-;RT04_d-15;-15;43;Bra_napus;Fine roots;2;33.2;
4;Div3;Leg-;RT04_d-15;-15;43;Bra_napus;Fine roots;2;;144.86
4;Div3;Leg-;RT04_d-15;-15;43;Bra_napus;Fine roots;3;6.2;
4;Div3;Leg-;RT04_d-15;-15;43;Bra_napus;Fine roots;3;;60.68376905
4;Div3;Leg-;RT04_d-15;-15;43;Bra_napus;Fine roots;4;2.4;
4;Div3;Leg-;RT04_d-15;-15;43;Bra_napus;Fine roots;4;;23.8
4;Div3;Leg-;RT04_d-15;-15;43;Bra_napus;Leaf3;0;78.1;
4;Div3;Leg-;RT04_d-15;-15;43;Bra_napus;Leaf3;0;;315
4;Div3;Leg-;RT04_d-15;-15;43;Bra_napus;Other leaves;0;143.1;
4;Div3;Leg-;RT04_d-15;-15;43;Bra_napus;Stem;0;18;
4;Div3;Leg-;RT04_d-15;-15;43;Bra_napus;Taproot;1;11.7;
4;Div3;Leg-;RT04_d-15;-15;43;Bra_napus;Taproot;1;;65.7
4;Div3;Leg-;RT04_d-15;-15;43;Bra_napus;Taproot;2;14.8;
4;Div3;Leg-;RT04_d-15;-15;43;Bra_napus;Taproot;2;;144.9
4;Div3;Leg-;RT04_d-18;-18;43;Ver_persi;Aerial;0;2.8;
4;Div3;Leg-;RT04_d-18;-18;43;Ver_persi;Fine roots;1;6.1;
4;Div3;Leg-;RT04_d-18;-18;43;Ver_persi;Fine roots;1;;63.9
4;Div3;Leg-;RT04_d-18;-18;43;Ver_persi;Fine roots;2;0.5;
4;Div3;Leg-;RT04_d-18;-18;43;Ver_persi;Fine roots;2;;2.4
4;Div3;Leg-;RT04_d-21;-21;43;Ger_disse;Aerial;0;14.4;
4;Div3;Leg-;RT04_d-21;-21;43;Ger_disse;Fine roots;1;3;
4;Div3;Leg-;RT04_d-21;-21;43;Ger_disse;Fine roots;1;;26.6
4;Div3;Leg-;RT04_d-24;-24;43;Lol_peren;Fine roots;1;76.4;
4;Div3;Leg-;RT04_d-24;-24;43;Lol_peren;Fine roots;1;;513
4;Div3;Leg-;RT04_d-24;-24;43;Lol_peren;Fine roots;2;123.4;
4;Div3;Leg-;RT04_d-24;-24;43;Lol_peren;Fine roots;2;;1086.6
4;Div3;Leg-;RT04_d-24;-24;43;Lol_peren;Fine roots;3;49.5;
4;Div3;Leg-;RT04_d-24;-24;43;Lol_peren;Fine roots;3;;412.3
4;Div3;Leg-;RT04_d-24;-24;43;Lol_peren;Fine roots;4;17.7;
4;Div3;Leg-;RT04_d-24;-24;43;Lol_peren;Fine roots;4;;232.2
4;Div3;Leg-;RT04_d-24;-24;43;Lol_peren;Leaf3;0;33.9;
4;Div3;Leg-;RT04_d-24;-24;43;Lol_peren;Leaf3;0;;157.6
4;Div3;Leg-;RT04_d-24;-24;43;Lol_peren;Other leaves;0;432.8;
4;Div3;Leg-;RT04_d-3;-3;43;Lol_peren;Fine roots;1;30.9;
4;Div3;Leg-;RT04_d-3;-3;43;Lol_peren;Fine roots;1;;212.9
4;Div3;Leg-;RT04_d-3;-3;43;Lol_peren;Fine roots;2;30.2;
4;Div3;Leg-;RT04_d-3;-3;43;Lol_peren;Fine roots;2;;221.3
4;Div3;Leg-;RT04_d-3;-3;43;Lol_peren;Fine roots;3;13.6;
4;Div3;Leg-;RT04_d-3;-3;43;Lol_peren;Fine roots;3;;113.5
4;Div3;Leg-;RT04_d-3;-3;43;Lol_peren;Fine roots;4;5.1;
4;Div3;Leg-;RT04_d-3;-3;43;Lol_peren;Fine roots;4;;51.9
4;Div3;Leg-;RT04_d-3;-3;43;Lol_peren;Leaf3;0;8.8;
4;Div3;Leg-;RT04_d-3;-3;43;Lol_peren;Leaf3;0;;51.3
4;Div3;Leg-;RT04_d-3;-3;43;Lol_peren;Other leaves;0;49.7;
4;Div3;Leg-;RT04_d-6;-6;43;Ver_persi;Aerial;0;2.3;
4;Div3;Leg-;RT04_d-6;-6;43;Ver_persi;Fine roots;1;1.1;
4;Div3;Leg-;RT04_d-6;-6;43;Ver_persi;Fine roots;1;;14.9
4;Div3;Leg-;RT04_d-9;-9;43;Ger_disse;Aerial;0;9.4;
4;Div3;Leg-;RT04_d-9;-9;43;Ger_disse;Fine roots;1;2.9;
4;Div3;Leg-;RT04_d-9;-9;43;Ger_disse;Fine roots;1;;24.8
4;Div3;Leg-;RT04_d-9;-9;43;Ger_disse;Fine roots;2;0.8;
4;Div3;Leg-;RT04_d-9;-9;43;Ger_disse;Fine roots;2;;8.6
5;Div0;Leg-;RT05_d+15;15;43;Bra_napus;Fine roots;1;18.2;
5;Div0;Leg-;RT05_d+15;15;43;Bra_napus;Fine roots;1;;121.1
5;Div0;Leg-;RT05_d+15;15;43;Bra_napus;Fine roots;2;54.6;
5;Div0;Leg-;RT05_d+15;15;43;Bra_napus;Fine roots;2;;546.6
5;Div0;Leg-;RT05_d+15;15;43;Bra_napus;Fine roots;3;2.8;
5;Div0;Leg-;RT05_d+15;15;43;Bra_napus;Fine roots;3;;19.2
5;Div0;Leg-;RT05_d+15;15;43;Bra_napus;Leaf2;0;81.5;
5;Div0;Leg-;RT05_d+15;15;43;Bra_napus;Leaf2;0;;350.9
5;Div0;Leg-;RT05_d+15;15;43;Bra_napus;Other leaves;0;160.6;
5;Div0;Leg-;RT05_d+15;15;43;Bra_napus;Stem;0;16.4;
5;Div0;Leg-;RT05_d+15;15;43;Bra_napus;Taproot;1;9.1;
5;Div0;Leg-;RT05_d+15;15;43;Bra_napus;Taproot;1;;51.7
5;Div0;Leg-;RT05_d+18;18;43;Ver_persi;Aerial;0;5.4;
5;Div0;Leg-;RT05_d+18;18;43;Ver_persi;Fine roots;1;5.8;
5;Div0;Leg-;RT05_d+18;18;43;Ver_persi;Fine roots;1;;62.3
5;Div0;Leg-;RT05_d+21;21;43;Lol_peren;Fine roots;1;23.6;
5;Div0;Leg-;RT05_d+21;21;43;Lol_peren;Fine roots;1;;112.6
5;Div0;Leg-;RT05_d+21;21;43;Lol_peren;Fine roots;2;2.8;
5;Div0;Leg-;RT05_d+21;21;43;Lol_peren;Fine roots;2;;26.8
5;Div0;Leg-;RT05_d+21;21;43;Lol_peren;Leaf2;0;7.2;
5;Div0;Leg-;RT05_d+21;21;43;Lol_peren;Leaf2;0;;34.4
5;Div0;Leg-;RT05_d+21;21;43;Lol_peren;Other leaves;0;21.5;
5;Div0;Leg-;RT05_d+3;3;43;Ger_disse;Aerial;0;8.8;
5;Div0;Leg-;RT05_d+3;3;43;Ger_disse;Fine roots;1;2.2;
5;Div0;Leg-;RT05_d+3;3;43;Ger_disse;Fine roots;1;;26.5
5;Div0;Leg-;RT05_d+3;3;43;Ger_disse;Fine roots;2;0.1;
5;Div0;Leg-;RT05_d+3;3;43;Ger_disse;Fine roots;2;;3.3
5;Div0;Leg-;RT05_d+6;6;43;Ver_persi;Aerial;0;4.6;
5;Div0;Leg-;RT05_d+6;6;43;Ver_persi;Fine roots;1;2.3;
5;Div0;Leg-;RT05_d+6;6;43;Ver_persi;Fine roots;1;;24.9
5;Div0;Leg-;RT05_d+9;9;43;Lol_peren;Fine roots;1;8.1;
5;Div0;Leg-;RT05_d+9;9;43;Lol_peren;Fine roots;1;;54
5;Div0;Leg-;RT05_d+9;9;43;Lol_peren;Fine roots;2;6;
5;Div0;Leg-;RT05_d+9;9;43;Lol_peren;Fine roots;2;;43.9
5;Div0;Leg-;RT05_d+9;9;43;Lol_peren;Fine roots;3;0.8;
5;Div0;Leg-;RT05_d+9;9;43;Lol_peren;Fine roots;3;;5.9
5;Div0;Leg-;RT05_d+9;9;43;Lol_peren;Leaf1;0;2.6;
5;Div0;Leg-;RT05_d+9;9;43;Lol_peren;Leaf1;0;;11.6
5;Div0;Leg-;RT05_d+9;9;43;Lol_peren;Other leaves;0;8.4;
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Fine roots;1;49.8;
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Fine roots;1;;526.3
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Fine roots;2;179.6;
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Fine roots;2;;1262.2
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Fine roots;3;451.5;
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Fine roots;3;;4822.7
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Fine roots;4;496.7;
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Fine roots;4;;6264.6
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Leaf3;0;389.6;
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Leaf3;0;;2457.1
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Other leaves;0;2279.8;
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Stem;0;228.5;
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Taproot;1;295.2;
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Taproot;1;;1714.8
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Taproot;2;67.4;
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Taproot;2;;466.4
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Taproot;3;18.2;
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Taproot;3;;109.9
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Taproot;4;5.1;
5;Div0;Leg-;RT05_d0;0;43;Bra_napus;Taproot;4;;35.8
5;Div0;Leg-;RT05_d-12;-12;43;Lol_peren;Fine roots;1;81;
5;Div0;Leg-;RT05_d-12;-12;43;Lol_peren;Fine roots;1;;645.4
5;Div0;Leg-;RT05_d-12;-12;43;Lol_peren;Fine roots;2;105.9;
5;Div0;Leg-;RT05_d-12;-12;43;Lol_peren;Fine roots;2;;811.1
5;Div0;Leg-;RT05_d-12;-12;43;Lol_peren;Fine roots;3;1.9;
5;Div0;Leg-;RT05_d-12;-12;43;Lol_peren;Fine roots;3;;17.1
5;Div0;Leg-;RT05_d-12;-12;43;Lol_peren;Leaf5;0;22.5;
5;Div0;Leg-;RT05_d-12;-12;43;Lol_peren;Leaf5;0;;93.95
5;Div0;Leg-;RT05_d-12;-12;43;Lol_peren;Other leaves;0;163.4;
5;Div0;Leg-;RT05_d-18;-18;43;Ver_persi;Aerial;0;4.1;
5;Div0;Leg-;RT05_d-18;-18;43;Ver_persi;Fine roots;1;3.2;
5;Div0;Leg-;RT05_d-18;-18;43;Ver_persi;Fine roots;1;;42.6
5;Div0;Leg-;RT05_d-21;-21;43;Ger_disse;Fine roots;1;0.6;
5;Div0;Leg-;RT05_d-21;-21;43;Ger_disse;Fine roots;1;;6.1
5;Div0;Leg-;RT05_d-24;-24;43;Lol_peren;Fine roots;1;66.2;
5;Div0;Leg-;RT05_d-24;-24;43;Lol_peren;Fine roots;1;;538.9
5;Div0;Leg-;RT05_d-24;-24;43;Lol_peren;Fine roots;2;64.4;
5;Div0;Leg-;RT05_d-24;-24;43;Lol_peren;Fine roots;2;;638.8
5;Div0;Leg-;RT05_d-24;-24;43;Lol_peren;Fine roots;3;13.7;
5;Div0;Leg-;RT05_d-24;-24;43;Lol_peren;Fine roots;3;;133.8
5;Div0;Leg-;RT05_d-24;-24;43;Lol_peren;Leaf4;0;16.2;
5;Div0;Leg-;RT05_d-24;-24;43;Lol_peren;Leaf4;0;;81.1
5;Div0;Leg-;RT05_d-24;-24;43;Lol_peren;Other leaves;0;170.3;
5;Div0;Leg-;RT05_d-3;-3;43;Lol_peren;Fine roots;1;62.2;
5;Div0;Leg-;RT05_d-3;-3;43;Lol_peren;Fine roots;1;;465.2
5;Div0;Leg-;RT05_d-3;-3;43;Lol_peren;Fine roots;2;9.1;
5;Div0;Leg-;RT05_d-3;-3;43;Lol_peren;Fine roots;2;;85.8
5;Div0;Leg-;RT05_d-3;-3;43;Lol_peren;Leaf4;0;19.5;
5;Div0;Leg-;RT05_d-3;-3;43;Lol_peren;Leaf4;0;;81.4
5;Div0;Leg-;RT05_d-3;-3;43;Lol_peren;Other leaves;0;104.4;
5;Div0;Leg-;RT05_d-6;-6;43;Ver_persi;Aerial;0;4.1;
5;Div0;Leg-;RT05_d-6;-6;43;Ver_persi;Fine roots;1;4.2;
5;Div0;Leg-;RT05_d-6;-6;43;Ver_persi;Fine roots;1;;49.9
5;Div0;Leg-;RT05_d-9;-9;43;Ger_disse;Aerial;0;3.6;
5;Div0;Leg-;RT05_d-9;-9;43;Ger_disse;Fine roots;1;1.4;
5;Div0;Leg-;RT05_d-9;-9;43;Ger_disse;Fine roots;1;;17.8
6;Div1;Leg-;RT06_d+15;15;43;Bra_napus;Fine roots;1;8;
6;Div1;Leg-;RT06_d+15;15;43;Bra_napus;Fine roots;1;;94.4
6;Div1;Leg-;RT06_d+15;15;43;Bra_napus;Fine roots;2;2.4;
6;Div1;Leg-;RT06_d+15;15;43;Bra_napus;Fine roots;2;;28.7
6;Div1;Leg-;RT06_d+15;15;43;Bra_napus;Other leaves;0;67.1;
6;Div1;Leg-;RT06_d+15;15;43;Bra_napus;Stem;0;8.1;
6;Div1;Leg-;RT06_d+15;15;43;Bra_napus;Taproot;1;3.3;
6;Div1;Leg-;RT06_d+15;15;43;Bra_napus;Taproot;1;;20.4
6;Div1;Leg-;RT06_d+18;18;43;Ver_persi;Aerial;0;6;
6;Div1;Leg-;RT06_d+18;18;43;Ver_persi;Fine roots;1;1.8;
6;Div1;Leg-;RT06_d+18;18;43;Ver_persi;Fine roots;1;;22.7
6;Div1;Leg-;RT06_d+21;21;43;Lol_peren;Aerial;0;13.4;
6;Div1;Leg-;RT06_d+21;21;43;Lol_peren;Fine roots;1;17;
6;Div1;Leg-;RT06_d+21;21;43;Lol_peren;Fine roots;1;;114.2
6;Div1;Leg-;RT06_d+21;21;43;Lol_peren;Fine roots;2;2;
6;Div1;Leg-;RT06_d+21;21;43;Lol_peren;Fine roots;2;;10.8
6;Div1;Leg-;RT06_d+21;21;43;Lol_peren;Leaf2;0;5.7;
6;Div1;Leg-;RT06_d+21;21;43;Lol_peren;Leaf2;0;;22.17898833
6;Div1;Leg-;RT06_d+3;3;43;Ger_disse;Aerial;0;1.8;
6;Div1;Leg-;RT06_d+3;3;43;Ger_disse;Fine roots;1;0.3;
6;Div1;Leg-;RT06_d+3;3;43;Ger_disse;Fine roots;1;;5.9
6;Div1;Leg-;RT06_d+9;9;43;Lol_peren;Fine roots;1;8.4;
6;Div1;Leg-;RT06_d+9;9;43;Lol_peren;Fine roots;1;;65.5
6;Div1;Leg-;RT06_d+9;9;43;Lol_peren;Leaf2;0;1.8;
6;Div1;Leg-;RT06_d+9;9;43;Lol_peren;Leaf2;0;;13
6;Div1;Leg-;RT06_d+9;9;43;Lol_peren;Other leaves;0;6.9;
6;Div1;Leg-;RT06_d0;0;43;Bra_napus;Fine roots;1;171.2;
6;Div1;Leg-;RT06_d0;0;43;Bra_napus;Fine roots;1;;2002.6
6;Div1;Leg-;RT06_d0;0;43;Bra_napus;Fine roots;2;220;
6;Div1;Leg-;RT06_d0;0;43;Bra_napus;Fine roots;2;;1915.7
6;Div1;Leg-;RT06_d0;0;43;Bra_napus;Fine roots;3;272.1;
6;Div1;Leg-;RT06_d0;0;43;Bra_napus;Fine roots;3;;2935.6
6;Div1;Leg-;RT06_d0;0;43;Bra_napus;Fine roots;4;316.7;
6;Div1;Leg-;RT06_d0;0;43;Bra_napus;Fine roots;4;;4428.1
6;Div1;Leg-;RT06_d0;0;43;Bra_napus;Leaf4;0;450.3;
6;Div1;Leg-;RT06_d0;0;43;Bra_napus;Leaf4;0;;2395.212766
6;Div1;Leg-;RT06_d0;0;43;Bra_napus;Other leaves;0;1562.9;
6;Div1;Leg-;RT06_d0;0;43;Bra_napus;Stem;0;158.5;
6;Div1;Leg-;RT06_d0;0;43;Bra_napus;Taproot;1;210.9;
6;Div1;Leg-;RT06_d0;0;43;Bra_napus;Taproot;1;;1132.2
6;Div1;Leg-;RT06_d0;0;43;Bra_napus;Taproot;2;50.3;
6;Div1;Leg-;RT06_d0;0;43;Bra_napus;Taproot;2;;301.6
6;Div1;Leg-;RT06_d0;0;43;Bra_napus;Taproot;3;22;
6;Div1;Leg-;RT06_d0;0;43;Bra_napus;Taproot;3;;147.9
6;Div1;Leg-;RT06_d-12;-12;43;Lol_peren;Fine roots;1;18.4;
6;Div1;Leg-;RT06_d-12;-12;43;Lol_peren;Fine roots;1;;127.4
6;Div1;Leg-;RT06_d-12;-12;43;Lol_peren;Leaf4;0;8.4;
6;Div1;Leg-;RT06_d-12;-12;43;Lol_peren;Leaf4;0;;36.6
6;Div1;Leg-;RT06_d-12;-12;43;Lol_peren;Other leaves;0;32;
6;Div1;Leg-;RT06_d-15;-15;43;Bra_napus;Fine roots;1;34.7;
6;Div1;Leg-;RT06_d-15;-15;43;Bra_napus;Fine roots;1;;280.4
6;Div1;Leg-;RT06_d-15;-15;43;Bra_napus;Fine roots;2;212.5;
6;Div1;Leg-;RT06_d-15;-15;43;Bra_napus;Fine roots;2;;1615.4
6;Div1;Leg-;RT06_d-15;-15;43;Bra_napus;Fine roots;3;381.4;
6;Div1;Leg-;RT06_d-15;-15;43;Bra_napus;Fine roots;3;;3638.3
6;Div1;Leg-;RT06_d-15;-15;43;Bra_napus;Fine roots;4;146;
6;Div1;Leg-;RT06_d-15;-15;43;Bra_napus;Fine roots;4;;2213.6
6;Div1;Leg-;RT06_d-15;-15;43;Bra_napus;Leaf2;0;255.6;
6;Div1;Leg-;RT06_d-15;-15;43;Bra_napus;Leaf2;0;;1675.5
6;Div1;Leg-;RT06_d-15;-15;43;Bra_napus;Other leaves;0;1431.5;
6;Div1;Leg-;RT06_d-15;-15;43;Bra_napus;Stem;0;148.9;
6;Div1;Leg-;RT06_d-15;-15;43;Bra_napus;Taproot;1;170.7;
6;Div1;Leg-;RT06_d-15;-15;43;Bra_napus;Taproot;1;;960.4
6;Div1;Leg-;RT06_d-15;-15;43;Bra_napus;Taproot;2;26.7;
6;Div1;Leg-;RT06_d-15;-15;43;Bra_napus;Taproot;2;;156.5
6;Div1;Leg-;RT06_d-18;-18;43;Ver_persi;Aerial;0;1.4;
6;Div1;Leg-;RT06_d-18;-18;43;Ver_persi;Fine roots;1;1;
6;Div1;Leg-;RT06_d-18;-18;43;Ver_persi;Fine roots;1;;10.6
6;Div1;Leg-;RT06_d-24;-24;43;Lol_peren;Fine roots;1;16.4;
6;Div1;Leg-;RT06_d-24;-24;43;Lol_peren;Fine roots;1;;119.1
6;Div1;Leg-;RT06_d-24;-24;43;Lol_peren;Fine roots;2;29.2;
6;Div1;Leg-;RT06_d-24;-24;43;Lol_peren;Fine roots;2;;224.8
6;Div1;Leg-;RT06_d-24;-24;43;Lol_peren;Fine roots;3;8.7;
6;Div1;Leg-;RT06_d-24;-24;43;Lol_peren;Fine roots;3;;59.1
6;Div1;Leg-;RT06_d-24;-24;43;Lol_peren;Fine roots;4;1.3;
6;Div1;Leg-;RT06_d-24;-24;43;Lol_peren;Fine roots;4;;15.5
6;Div1;Leg-;RT06_d-24;-24;43;Lol_peren;Leaf3;0;13.6;
6;Div1;Leg-;RT06_d-24;-24;43;Lol_peren;Leaf3;0;;59.5
6;Div1;Leg-;RT06_d-24;-24;43;Lol_peren;Other leaves;0;59.8;
6;Div1;Leg-;RT06_d-3;-3;43;Lol_peren;Fine roots;1;25.8;
6;Div1;Leg-;RT06_d-3;-3;43;Lol_peren;Fine roots;1;;180.4
6;Div1;Leg-;RT06_d-3;-3;43;Lol_peren;Leaf3;0;9.2;
6;Div1;Leg-;RT06_d-3;-3;43;Lol_peren;Leaf3;0;;38.2
6;Div1;Leg-;RT06_d-3;-3;43;Lol_peren;Other leaves;0;57.5;
6;Div1;Leg-;RT06_d-6;-6;43;Ver_persi;Aerial;0;2.8;
6;Div1;Leg-;RT06_d-6;-6;43;Ver_persi;Fine roots;1;3.1;
