"","RT","div","leg","id_loca","id_taxo","distance","strata","DW","FW","serie","position","PAR","numPL"
"1651",33,"Div0","Leg+","RT33_d+21","Tri_alexa",21,1,9.2,69.2,"s2","8",523.333333333333,"16"
"1652",33,"Div0","Leg+","RT33_d+21","Tri_alexa",21,2,0.2,1.3,"s2","8",523.333333333333,"16"
"1653",33,"Div0","Leg+","RT33_d+24","Ger_disse",24,0,37.19,0,"s2","8",523.333333333333,"17"
"1654",33,"Div0","Leg+","RT33_d+24","Ger_disse",24,1,5.7,42.4,"s2","8",523.333333333333,"17"
"1655",33,"Div0","Leg+","RT33_d+24","Ger_disse",24,2,0.1,4.1,"s2","8",523.333333333333,"17"
"1656",33,"Div0","Leg+","RT33_d+3","Ger_disse",3,0,7.01,0,"s2","8",523.333333333333,"10"
"1657",33,"Div0","Leg+","RT33_d+3","Ger_disse",3,1,2.3,15.2,"s2","8",523.333333333333,"10"
"1658",33,"Div0","Leg+","RT33_d+9","Lol_peren",9,0,54.84,41.5,"s2","8",523.333333333333,"12"
"1659",33,"Div0","Leg+","RT33_d+9","Lol_peren",9,1,32.3,205,"s2","8",523.333333333333,"12"
"1660",33,"Div0","Leg+","RT33_d+9","Lol_peren",9,2,6.5,58.7,"s2","8",523.333333333333,"12"
"1661",33,"Div0","Leg+","RT33_d+9","Lol_peren",9,3,0.3,2.6,"s2","8",523.333333333333,"12"
"1662",33,"Div0","Leg+","RT33_d-12","Lol_peren",-12,0,128.01,69.9,"s2","8",523.333333333333,"5"
"1663",33,"Div0","Leg+","RT33_d-12","Lol_peren",-12,1,48.2,371.3,"s2","8",523.333333333333,"5"
"1664",33,"Div0","Leg+","RT33_d-12","Lol_peren",-12,2,30.3,248,"s2","8",523.333333333333,"5"
"1665",33,"Div0","Leg+","RT33_d-15","Bra_napus",-15,0,1346.92,1694.5,"s2","8",523.333333333333,"4"
"1666",33,"Div0","Leg+","RT33_d-15","Bra_napus",-15,1,108.9,752.3,"s2","8",523.333333333333,"4"
"1667",33,"Div0","Leg+","RT33_d-15","Bra_napus",-15,2,97.7,685.6,"s2","8",523.333333333333,"4"
"1668",33,"Div0","Leg+","RT33_d-15","Bra_napus",-15,3,178.6,1439.5,"s2","8",523.333333333333,"4"
"1669",33,"Div0","Leg+","RT33_d-15","Bra_napus",-15,4,214.3,2278.6,"s2","8",523.333333333333,"4"
"1670",33,"Div0","Leg+","RT33_d-18","Tri_alexa",-18,0,63.34,63.9,"s2","8",523.333333333333,"3"
"1671",33,"Div0","Leg+","RT33_d-18","Tri_alexa",-18,1,26,163.2,"s2","8",523.333333333333,"3"
"1672",33,"Div0","Leg+","RT33_d-18","Tri_alexa",-18,2,35.6,374.4,"s2","8",523.333333333333,"3"
"1673",33,"Div0","Leg+","RT33_d-18","Tri_alexa",-18,3,5.9,60,"s2","8",523.333333333333,"3"
"1674",33,"Div0","Leg+","RT33_d-18","Tri_alexa",-18,4,3.1,49,"s2","8",523.333333333333,"3"
"1675",33,"Div0","Leg+","RT33_d-21","Ger_disse",-21,0,10.39,0,"s2","8",523.333333333333,"2"
"1676",33,"Div0","Leg+","RT33_d-21","Ger_disse",-21,1,3.1,24.1,"s2","8",523.333333333333,"2"
"1677",33,"Div0","Leg+","RT33_d-21","Ger_disse",-21,2,2.4,19.6,"s2","8",523.333333333333,"2"
"1678",33,"Div0","Leg+","RT33_d-24","Tri_alexa",-24,0,97.51,74.4,"s2","8",523.333333333333,"1"
"1679",33,"Div0","Leg+","RT33_d-24","Tri_alexa",-24,1,44.3,263.6,"s2","8",523.333333333333,"1"
"1680",33,"Div0","Leg+","RT33_d-24","Tri_alexa",-24,2,44.4,325.2,"s2","8",523.333333333333,"1"
"1681",33,"Div0","Leg+","RT33_d-24","Tri_alexa",-24,3,25.4,237.4,"s2","8",523.333333333333,"1"
"1682",33,"Div0","Leg+","RT33_d-24","Tri_alexa",-24,4,10.3,128.4,"s2","8",523.333333333333,"1"
"1683",33,"Div0","Leg+","RT33_d-3","Tri_alexa",-3,0,25.46,26.6,"s2","8",523.333333333333,"8"
"1684",33,"Div0","Leg+","RT33_d-3","Tri_alexa",-3,1,19,124.5,"s2","8",523.333333333333,"8"
"1685",33,"Div0","Leg+","RT33_d-3","Tri_alexa",-3,2,6.7,67.1,"s2","8",523.333333333333,"8"
"1686",33,"Div0","Leg+","RT33_d-6","Ver_persi",-6,0,14.63,0,"s2","8",523.333333333333,"7"
"1687",33,"Div0","Leg+","RT33_d-6","Ver_persi",-6,1,11.7,114.5,"s2","8",523.333333333333,"7"
"1688",33,"Div0","Leg+","RT33_d-6","Ver_persi",-6,2,1.2,12.1,"s2","8",523.333333333333,"7"
"1689",33,"Div0","Leg+","RT33_d-9","Tri_alexa",-9,0,10.29,9.8,"s2","8",523.333333333333,"6"
"1690",33,"Div0","Leg+","RT33_d-9","Tri_alexa",-9,1,3.8,23.8,"s2","8",523.333333333333,"6"
"1691",33,"Div0","Leg+","RT33_d-9","Tri_alexa",-9,2,3.1,25.6,"s2","8",523.333333333333,"6"
"1692",33,"Div0","Leg+","RT33_d-9","Tri_alexa",-9,3,1.6,19.5,"s2","8",523.333333333333,"6"
"1693",33,"Div0","Leg+","RT33_d0","Bra_napus",0,0,1335.11,1344.5,"s2","8",523.333333333333,"9"
"1694",33,"Div0","Leg+","RT33_d0","Bra_napus",0,1,125.3,728.2,"s2","8",523.333333333333,"9"
"1695",33,"Div0","Leg+","RT33_d0","Bra_napus",0,2,170.3,1175.6,"s2","8",523.333333333333,"9"
"1696",33,"Div0","Leg+","RT33_d0","Bra_napus",0,3,222.5,1729.6,"s2","8",523.333333333333,"9"
"1697",33,"Div0","Leg+","RT33_d0","Bra_napus",0,4,47.1,536.2,"s2","8",523.333333333333,"9"
"1698",34,"Div1","Leg+","RT34_d+12","Tri_alexa",12,0,12.82,16.2,"s2","7",546,"13"
"1699",34,"Div1","Leg+","RT34_d+12","Tri_alexa",12,1,9.8,82.8,"s2","7",546,"13"
"1700",34,"Div1","Leg+","RT34_d+12","Tri_alexa",12,2,4,44.2,"s2","7",546,"13"
"1701",34,"Div1","Leg+","RT34_d+15","Bra_napus",15,0,1011.38,791.9,"s2","7",546,"14"
"1702",34,"Div1","Leg+","RT34_d+15","Bra_napus",15,1,97.2,588.8,"s2","7",546,"14"
"1703",34,"Div1","Leg+","RT34_d+15","Bra_napus",15,2,103.7,647.9,"s2","7",546,"14"
"1704",34,"Div1","Leg+","RT34_d+15","Bra_napus",15,3,174.6,1297,"s2","7",546,"14"
"1705",34,"Div1","Leg+","RT34_d+15","Bra_napus",15,4,67.7,721.4,"s2","7",546,"14"
"1706",34,"Div1","Leg+","RT34_d+18","Ver_persi",18,0,34.4,0,"s2","7",546,"15"
"1707",34,"Div1","Leg+","RT34_d+18","Ver_persi",18,1,18.9,176.8,"s2","7",546,"15"
"1708",34,"Div1","Leg+","RT34_d+18","Ver_persi",18,2,13.3,98.2,"s2","7",546,"15"
"1709",34,"Div1","Leg+","RT34_d+21","Tri_alexa",21,0,48.52,39.5,"s2","7",546,"16"
"1710",34,"Div1","Leg+","RT34_d+21","Tri_alexa",21,1,18.6,138.9,"s2","7",546,"16"
"1711",34,"Div1","Leg+","RT34_d+21","Tri_alexa",21,2,20.4,182,"s2","7",546,"16"
"1712",34,"Div1","Leg+","RT34_d+21","Tri_alexa",21,3,12.7,76.9,"s2","7",546,"16"
"1713",34,"Div1","Leg+","RT34_d+21","Tri_alexa",21,4,0.2,3.4,"s2","7",546,"16"
"1714",34,"Div1","Leg+","RT34_d+24","Ger_disse",24,0,17.73,0,"s2","7",546,"17"
"1715",34,"Div1","Leg+","RT34_d+24","Ger_disse",24,1,5.1,43.3,"s2","7",546,"17"
"1716",34,"Div1","Leg+","RT34_d+24","Ger_disse",24,2,1.6,12.7,"s2","7",546,"17"
"1717",34,"Div1","Leg+","RT34_d+3","Ger_disse",3,0,12.6,0,"s2","7",546,"10"
"1718",34,"Div1","Leg+","RT34_d+3","Ger_disse",3,1,9.7,54.3,"s2","7",546,"10"
"1719",34,"Div1","Leg+","RT34_d+3","Ger_disse",3,2,7.7,48.4,"s2","7",546,"10"
"1720",34,"Div1","Leg+","RT34_d+6","Tri_alexa",6,0,5.12,4.8,"s2","7",546,"11"
"1721",34,"Div1","Leg+","RT34_d+6","Tri_alexa",6,1,3.6,29.4,"s2","7",546,"11"
"1722",34,"Div1","Leg+","RT34_d+9","Lol_peren",9,0,35.57,47.8,"s2","7",546,"12"
"1723",34,"Div1","Leg+","RT34_d+9","Lol_peren",9,1,25.7,185.9,"s2","7",546,"12"
"1724",34,"Div1","Leg+","RT34_d+9","Lol_peren",9,2,2.8,7.5,"s2","7",546,"12"
"1725",34,"Div1","Leg+","RT34_d-12","Lol_peren",-12,0,112.75,81.2,"s2","7",546,"5"
"1726",34,"Div1","Leg+","RT34_d-12","Lol_peren",-12,1,50.5,301.9,"s2","7",546,"5"
"1727",34,"Div1","Leg+","RT34_d-12","Lol_peren",-12,2,9.4,59.9,"s2","7",546,"5"
"1728",34,"Div1","Leg+","RT34_d-15","Bra_napus",-15,0,2131.03,1580.7,"s2","7",546,"4"
"1729",34,"Div1","Leg+","RT34_d-15","Bra_napus",-15,1,225.7,1434.5,"s2","7",546,"4"
"1730",34,"Div1","Leg+","RT34_d-15","Bra_napus",-15,2,229.1,1309.8,"s2","7",546,"4"
"1731",34,"Div1","Leg+","RT34_d-15","Bra_napus",-15,3,252.7,1771.2,"s2","7",546,"4"
"1732",34,"Div1","Leg+","RT34_d-15","Bra_napus",-15,4,263.3,3267.2,"s2","7",546,"4"
"1733",34,"Div1","Leg+","RT34_d-18","Tri_alexa",-18,0,9.6,13.4,"s2","7",546,"3"
"1734",34,"Div1","Leg+","RT34_d-18","Tri_alexa",-18,1,11.8,98.5,"s2","7",546,"3"
"1735",34,"Div1","Leg+","RT34_d-18","Tri_alexa",-18,2,5.5,47.4,"s2","7",546,"3"
"1736",34,"Div1","Leg+","RT34_d-21","Ger_disse",-21,0,24.22,0,"s2","7",546,"2"
"1737",34,"Div1","Leg+","RT34_d-21","Ger_disse",-21,1,10.1,63.9,"s2","7",546,"2"
"1738",34,"Div1","Leg+","RT34_d-21","Ger_disse",-21,2,1.2,8.8,"s2","7",546,"2"
"1739",34,"Div1","Leg+","RT34_d-24","Tri_alexa",-24,0,16.8,18.3,"s2","7",546,"1"
"1740",34,"Div1","Leg+","RT34_d-24","Tri_alexa",-24,1,11.2,73.4,"s2","7",546,"1"
"1741",34,"Div1","Leg+","RT34_d-24","Tri_alexa",-24,2,5.15,51.5,"s2","7",546,"1"
"1742",34,"Div1","Leg+","RT34_d-6","Ver_persi",-6,0,27.88,0,"s2","7",546,"7"
"1743",34,"Div1","Leg+","RT34_d-6","Ver_persi",-6,1,19.8,172.6,"s2","7",546,"7"
"1744",34,"Div1","Leg+","RT34_d-6","Ver_persi",-6,2,1.9,15.4,"s2","7",546,"7"
"1745",34,"Div1","Leg+","RT34_d-9","Tri_alexa",-9,0,17.34,17.4,"s2","7",546,"6"
"1746",34,"Div1","Leg+","RT34_d-9","Tri_alexa",-9,1,1.7,17.5,"s2","7",546,"6"
"1747",34,"Div1","Leg+","RT34_d-9","Tri_alexa",-9,2,6.3,55.9,"s2","7",546,"6"
"1748",34,"Div1","Leg+","RT34_d-9","Tri_alexa",-9,3,11.6,80.4,"s2","7",546,"6"
"1749",34,"Div1","Leg+","RT34_d0","Bra_napus",0,0,1551.532738,1910.6,"s2","7",546,"9"
"1750",34,"Div1","Leg+","RT34_d0","Bra_napus",0,1,161.1,1042.4,"s2","7",546,"9"
"1751",34,"Div1","Leg+","RT34_d0","Bra_napus",0,2,141,939.5,"s2","7",546,"9"
"1752",34,"Div1","Leg+","RT34_d0","Bra_napus",0,3,169.2,1527.2,"s2","7",546,"9"
"1753",34,"Div1","Leg+","RT34_d0","Bra_napus",0,4,149.8,2040.5,"s2","7",546,"9"
"1754",35,"Div2","Leg+","RT35_d+12","Tri_alexa",12,0,10.4,17.2,"s2","6",553.333333333333,"13"
"1755",35,"Div2","Leg+","RT35_d+12","Tri_alexa",12,1,6.7,65,"s2","6",553.333333333333,"13"
"1756",35,"Div2","Leg+","RT35_d+12","Tri_alexa",12,2,2.5,20.4,"s2","6",553.333333333333,"13"
"1757",35,"Div2","Leg+","RT35_d+15","Bra_napus",15,0,1748.9,2021,"s2","6",553.333333333333,"14"
"1758",35,"Div2","Leg+","RT35_d+15","Bra_napus",15,1,156.5,1080.6,"s2","6",553.333333333333,"14"
"1759",35,"Div2","Leg+","RT35_d+15","Bra_napus",15,2,194.9,1403.8,"s2","6",553.333333333333,"14"
"1760",35,"Div2","Leg+","RT35_d+15","Bra_napus",15,3,340.1,2339.3,"s2","6",553.333333333333,"14"
"1761",35,"Div2","Leg+","RT35_d+15","Bra_napus",15,4,169,2174.2,"s2","6",553.333333333333,"14"
"1762",35,"Div2","Leg+","RT35_d+18","Ver_persi",18,0,3.92,0,"s2","6",553.333333333333,"15"
"1763",35,"Div2","Leg+","RT35_d+18","Ver_persi",18,1,2.2,23.9,"s2","6",553.333333333333,"15"
"1764",35,"Div2","Leg+","RT35_d+21","Tri_alexa",21,0,30.8,21.8,"s2","6",553.333333333333,"16"
"1765",35,"Div2","Leg+","RT35_d+21","Tri_alexa",21,1,10.3,68.1,"s2","6",553.333333333333,"16"
"1766",35,"Div2","Leg+","RT35_d+21","Tri_alexa",21,2,10.5,75,"s2","6",553.333333333333,"16"
"1767",35,"Div2","Leg+","RT35_d+21","Tri_alexa",21,3,12.7,95.9,"s2","6",553.333333333333,"16"
"1768",35,"Div2","Leg+","RT35_d+21","Tri_alexa",21,4,6.8,63,"s2","6",553.333333333333,"16"
"1769",35,"Div2","Leg+","RT35_d+3","Ger_disse",3,0,7.96,0,"s2","6",553.333333333333,"10"
"1770",35,"Div2","Leg+","RT35_d+3","Ger_disse",3,1,0.8,5.5,"s2","6",553.333333333333,"10"
"1771",35,"Div2","Leg+","RT35_d+9","Lol_peren",9,0,17.2,18.9,"s2","6",553.333333333333,"12"
"1772",35,"Div2","Leg+","RT35_d+9","Lol_peren",9,1,28.5,165,"s2","6",553.333333333333,"12"
"1773",35,"Div2","Leg+","RT35_d+9","Lol_peren",9,2,4.5,33.7,"s2","6",553.333333333333,"12"
"1774",35,"Div2","Leg+","RT35_d-12","Lol_peren",-12,0,66.6,45.9,"s2","6",553.333333333333,"5"
"1775",35,"Div2","Leg+","RT35_d-12","Lol_peren",-12,1,13.1,93.9,"s2","6",553.333333333333,"5"
"1776",35,"Div2","Leg+","RT35_d-12","Lol_peren",-12,2,54,344.6,"s2","6",553.333333333333,"5"
"1777",35,"Div2","Leg+","RT35_d-12","Lol_peren",-12,3,28.9,211.9,"s2","6",553.333333333333,"5"
"1778",35,"Div2","Leg+","RT35_d-12","Lol_peren",-12,4,2.3,34.7,"s2","6",553.333333333333,"5"
"1779",35,"Div2","Leg+","RT35_d-15","Bra_napus",-15,0,1005,880,"s2","6",553.333333333333,"4"
"1780",35,"Div2","Leg+","RT35_d-15","Bra_napus",-15,1,90,699,"s2","6",553.333333333333,"4"
"1781",35,"Div2","Leg+","RT35_d-15","Bra_napus",-15,2,100.4,771.1,"s2","6",553.333333333333,"4"
"1782",35,"Div2","Leg+","RT35_d-15","Bra_napus",-15,3,119.1,1116.8,"s2","6",553.333333333333,"4"
"1783",35,"Div2","Leg+","RT35_d-15","Bra_napus",-15,4,90.6,1362.9,"s2","6",553.333333333333,"4"
"1784",35,"Div2","Leg+","RT35_d-18","Tri_alexa",-18,0,16.5,15.5,"s2","6",553.333333333333,"3"
"1785",35,"Div2","Leg+","RT35_d-18","Tri_alexa",-18,1,6.1,55.8,"s2","6",553.333333333333,"3"
"1786",35,"Div2","Leg+","RT35_d-18","Tri_alexa",-18,2,5.1,59.5,"s2","6",553.333333333333,"3"
"1787",35,"Div2","Leg+","RT35_d-18","Tri_alexa",-18,3,0.9,11.2,"s2","6",553.333333333333,"3"
"1788",35,"Div2","Leg+","RT35_d-21","Ger_disse",-21,0,10.05,0,"s2","6",553.333333333333,"2"
"1789",35,"Div2","Leg+","RT35_d-21","Ger_disse",-21,1,4.8,29.9,"s2","6",553.333333333333,"2"
"1790",35,"Div2","Leg+","RT35_d-21","Ger_disse",-21,2,1.3,8.6,"s2","6",553.333333333333,"2"
"1791",35,"Div2","Leg+","RT35_d-24","Tri_alexa",-24,0,14.8,18.3,"s2","6",553.333333333333,"1"
"1792",35,"Div2","Leg+","RT35_d-24","Tri_alexa",-24,1,8.8,73.8,"s2","6",553.333333333333,"1"
"1793",35,"Div2","Leg+","RT35_d-24","Tri_alexa",-24,2,11.8,108.5,"s2","6",553.333333333333,"1"
"1794",35,"Div2","Leg+","RT35_d-3","Tri_alexa",-3,0,33.69,26.8,"s2","6",553.333333333333,"8"
"1795",35,"Div2","Leg+","RT35_d-3","Tri_alexa",-3,1,16.3,135.4,"s2","6",553.333333333333,"8"
"1796",35,"Div2","Leg+","RT35_d-3","Tri_alexa",-3,2,23.7,273.9,"s2","6",553.333333333333,"8"
"1797",35,"Div2","Leg+","RT35_d-3","Tri_alexa",-3,3,7.6,112.8,"s2","6",553.333333333333,"8"
"1798",35,"Div2","Leg+","RT35_d-6","Ver_persi",-6,0,21.24,0,"s2","6",553.333333333333,"7"
"1799",35,"Div2","Leg+","RT35_d-6","Ver_persi",-6,1,18,118,"s2","6",553.333333333333,"7"
"1800",35,"Div2","Leg+","RT35_d-6","Ver_persi",-6,2,14,143.1,"s2","6",553.333333333333,"7"
"1801",35,"Div2","Leg+","RT35_d-9","Tri_alexa",-9,0,17.9,17.2,"s2","6",553.333333333333,"6"
"1802",35,"Div2","Leg+","RT35_d-9","Tri_alexa",-9,1,10.5,88.6,"s2","6",553.333333333333,"6"
"1803",35,"Div2","Leg+","RT35_d-9","Tri_alexa",-9,2,8.5,85.2,"s2","6",553.333333333333,"6"
"1804",35,"Div2","Leg+","RT35_d-9","Tri_alexa",-9,3,0.6,7,"s2","6",553.333333333333,"6"
"1805",35,"Div2","Leg+","RT35_d0","Bra_napus",0,0,1332.4,1144.4,"s2","6",553.333333333333,"9"
"1806",35,"Div2","Leg+","RT35_d0","Bra_napus",0,1,130.3,875,"s2","6",553.333333333333,"9"
"1807",35,"Div2","Leg+","RT35_d0","Bra_napus",0,2,159,1461.8,"s2","6",553.333333333333,"9"
"1808",35,"Div2","Leg+","RT35_d0","Bra_napus",0,3,210.7,2355,"s2","6",553.333333333333,"9"
"1809",35,"Div2","Leg+","RT35_d0","Bra_napus",0,4,96.9,1260.7,"s2","6",553.333333333333,"9"
"1810",36,"Div3","Leg+","RT36_d+12","Tri_alexa",12,0,34.64,45.8,"s2","5",584.666666666667,"13"
"1811",36,"Div3","Leg+","RT36_d+12","Tri_alexa",12,1,14.9,87.4,"s2","5",584.666666666667,"13"
"1812",36,"Div3","Leg+","RT36_d+12","Tri_alexa",12,2,23.6,226.4,"s2","5",584.666666666667,"13"
"1813",36,"Div3","Leg+","RT36_d+12","Tri_alexa",12,3,14.8,182.2,"s2","5",584.666666666667,"13"
"1814",36,"Div3","Leg+","RT36_d+15","Bra_napus",15,0,2219.6,2412.6,"s2","5",584.666666666667,"14"
"1815",36,"Div3","Leg+","RT36_d+15","Bra_napus",15,1,242.2,1691.1,"s2","5",584.666666666667,"14"
"1816",36,"Div3","Leg+","RT36_d+15","Bra_napus",15,2,214.5,1832.5,"s2","5",584.666666666667,"14"
"1817",36,"Div3","Leg+","RT36_d+15","Bra_napus",15,3,337,2544.5,"s2","5",584.666666666667,"14"
"1818",36,"Div3","Leg+","RT36_d+15","Bra_napus",15,4,229.7,2510.7,"s2","5",584.666666666667,"14"
"1819",36,"Div3","Leg+","RT36_d+18","Ver_persi",18,0,4.62,0,"s2","5",584.666666666667,"15"
"1820",36,"Div3","Leg+","RT36_d+18","Ver_persi",18,1,5.2,34.7,"s2","5",584.666666666667,"15"
"1821",36,"Div3","Leg+","RT36_d+21","Tri_alexa",21,0,112.16,83.6,"s2","5",584.666666666667,"16"
"1822",36,"Div3","Leg+","RT36_d+21","Tri_alexa",21,1,41.2,283.7,"s2","5",584.666666666667,"16"
"1823",36,"Div3","Leg+","RT36_d+21","Tri_alexa",21,2,66.5,708.4,"s2","5",584.666666666667,"16"
"1824",36,"Div3","Leg+","RT36_d+21","Tri_alexa",21,3,17.3,169.9,"s2","5",584.666666666667,"16"
"1825",36,"Div3","Leg+","RT36_d+21","Tri_alexa",21,4,5.7,65.9,"s2","5",584.666666666667,"16"
"1826",36,"Div3","Leg+","RT36_d+24","Ger_disse",24,0,90.99,0,"s2","5",584.666666666667,"17"
"1827",36,"Div3","Leg+","RT36_d+24","Ger_disse",24,1,12.6,74,"s2","5",584.666666666667,"17"
"1828",36,"Div3","Leg+","RT36_d+24","Ger_disse",24,2,2.3,11.3,"s2","5",584.666666666667,"17"
"1829",36,"Div3","Leg+","RT36_d+3","Ger_disse",3,0,70.67,0,"s2","5",584.666666666667,"10"
"1830",36,"Div3","Leg+","RT36_d+3","Ger_disse",3,1,15.3,139.4,"s2","5",584.666666666667,"10"
"1831",36,"Div3","Leg+","RT36_d+3","Ger_disse",3,2,22.2,236.8,"s2","5",584.666666666667,"10"
"1832",36,"Div3","Leg+","RT36_d+6","Tri_alexa",6,0,18.59,17.6,"s2","5",584.666666666667,"11"
"1833",36,"Div3","Leg+","RT36_d+6","Tri_alexa",6,1,9.2,74.2,"s2","5",584.666666666667,"11"
"1834",36,"Div3","Leg+","RT36_d+6","Tri_alexa",6,2,6.7,82.3,"s2","5",584.666666666667,"11"
"1835",36,"Div3","Leg+","RT36_d+6","Tri_alexa",6,3,3.6,53.3,"s2","5",584.666666666667,"11"
"1836",36,"Div3","Leg+","RT36_d+9","Lol_peren",9,0,122.73,45.9,"s2","5",584.666666666667,"12"
"1837",36,"Div3","Leg+","RT36_d+9","Lol_peren",9,1,35.3,262.6,"s2","5",584.666666666667,"12"
"1838",36,"Div3","Leg+","RT36_d+9","Lol_peren",9,2,34.9,327.9,"s2","5",584.666666666667,"12"
"1839",36,"Div3","Leg+","RT36_d+9","Lol_peren",9,3,6.5,57.7,"s2","5",584.666666666667,"12"
"1840",36,"Div3","Leg+","RT36_d-12","Lol_peren",-12,0,449.5,195.6,"s2","5",584.666666666667,"5"
"1841",36,"Div3","Leg+","RT36_d-12","Lol_peren",-12,1,112.4,847.6,"s2","5",584.666666666667,"5"
"1842",36,"Div3","Leg+","RT36_d-12","Lol_peren",-12,2,130.2,1318.4,"s2","5",584.666666666667,"5"
"1843",36,"Div3","Leg+","RT36_d-12","Lol_peren",-12,3,92.8,547,"s2","5",584.666666666667,"5"
"1844",36,"Div3","Leg+","RT36_d-12","Lol_peren",-12,4,0.2,3.7,"s2","5",584.666666666667,"5"
"1845",36,"Div3","Leg+","RT36_d-15","Bra_napus",-15,0,657.54,935.94501,"s2","5",584.666666666667,"4"
"1846",36,"Div3","Leg+","RT36_d-15","Bra_napus",-15,1,67.1,499.6,"s2","5",584.666666666667,"4"
"1847",36,"Div3","Leg+","RT36_d-15","Bra_napus",-15,2,15.3,130.5,"s2","5",584.666666666667,"4"
"1848",36,"Div3","Leg+","RT36_d-15","Bra_napus",-15,3,49.5,598.3,"s2","5",584.666666666667,"4"
"1849",36,"Div3","Leg+","RT36_d-15","Bra_napus",-15,4,196.8,2019.2,"s2","5",584.666666666667,"4"
"1850",36,"Div3","Leg+","RT36_d-18","Tri_alexa",-18,0,16.04,20.9,"s2","5",584.666666666667,"3"
"1851",36,"Div3","Leg+","RT36_d-18","Tri_alexa",-18,1,2.8,20.2,"s2","5",584.666666666667,"3"
"1852",36,"Div3","Leg+","RT36_d-21","Ger_disse",-21,0,143.14,0,"s2","5",584.666666666667,"2"
"1853",36,"Div3","Leg+","RT36_d-21","Ger_disse",-21,1,26.7,207,"s2","5",584.666666666667,"2"
"1854",36,"Div3","Leg+","RT36_d-21","Ger_disse",-21,2,6.6,55,"s2","5",584.666666666667,"2"
"1855",36,"Div3","Leg+","RT36_d-24","Tri_alexa",-24,0,135.77,121.7,"s2","5",584.666666666667,"1"
"1856",36,"Div3","Leg+","RT36_d-24","Tri_alexa",-24,1,38.3,245,"s2","5",584.666666666667,"1"
"1857",36,"Div3","Leg+","RT36_d-24","Tri_alexa",-24,2,51.1,484.3,"s2","5",584.666666666667,"1"
"1858",36,"Div3","Leg+","RT36_d-24","Tri_alexa",-24,3,35.5,428.7,"s2","5",584.666666666667,"1"
"1859",36,"Div3","Leg+","RT36_d-24","Tri_alexa",-24,4,16.4,229.5,"s2","5",584.666666666667,"1"
"1860",36,"Div3","Leg+","RT36_d-3","Tri_alexa",-3,0,106.27,82.7,"s2","5",584.666666666667,"8"
"1861",36,"Div3","Leg+","RT36_d-3","Tri_alexa",-3,1,46.2,385.5,"s2","5",584.666666666667,"8"
"1862",36,"Div3","Leg+","RT36_d-3","Tri_alexa",-3,2,37.8,415.2,"s2","5",584.666666666667,"8"
"1863",36,"Div3","Leg+","RT36_d-3","Tri_alexa",-3,3,20.3,280.6,"s2","5",584.666666666667,"8"
"1864",36,"Div3","Leg+","RT36_d-6","Ver_persi",-6,0,15.91,0,"s2","5",584.666666666667,"7"
"1865",36,"Div3","Leg+","RT36_d-6","Ver_persi",-6,1,9.5,63.9,"s2","5",584.666666666667,"7"
"1866",36,"Div3","Leg+","RT36_d-6","Ver_persi",-6,2,0.6,6,"s2","5",584.666666666667,"7"
"1867",36,"Div3","Leg+","RT36_d-9","Tri_alexa",-9,0,49.72,48.6,"s2","5",584.666666666667,"6"
"1868",36,"Div3","Leg+","RT36_d-9","Tri_alexa",-9,1,22.8,218.3,"s2","5",584.666666666667,"6"
"1869",36,"Div3","Leg+","RT36_d-9","Tri_alexa",-9,2,19,239.5,"s2","5",584.666666666667,"6"
"1870",37,"Div0","Leg+","RT37_d+12","Tri_alexa",12,0,58.77,58.3,"s2","4",551,"13"
"1871",37,"Div0","Leg+","RT37_d+12","Tri_alexa",12,1,19.8,119,"s2","4",551,"13"
"1872",37,"Div0","Leg+","RT37_d+12","Tri_alexa",12,2,35.8,362,"s2","4",551,"13"
"1873",37,"Div0","Leg+","RT37_d+12","Tri_alexa",12,3,22.5,244.9,"s2","4",551,"13"
"1874",37,"Div0","Leg+","RT37_d+12","Tri_alexa",12,4,11.6,184.5,"s2","4",551,"13"
"1875",37,"Div0","Leg+","RT37_d+15","Bra_napus",15,0,1116.1,1141.8,"s2","4",551,"14"
"1876",37,"Div0","Leg+","RT37_d+15","Bra_napus",15,1,91.3,625.8,"s2","4",551,"14"
"1877",37,"Div0","Leg+","RT37_d+15","Bra_napus",15,2,86.1,642.2,"s2","4",551,"14"
"1878",37,"Div0","Leg+","RT37_d+15","Bra_napus",15,3,146.1,942.6,"s2","4",551,"14"
"1879",37,"Div0","Leg+","RT37_d+15","Bra_napus",15,4,140.8,1111.2,"s2","4",551,"14"
"1880",37,"Div0","Leg+","RT37_d+18","Ver_persi",18,0,2.79,0,"s2","4",551,"15"
"1881",37,"Div0","Leg+","RT37_d+18","Ver_persi",18,1,3.6,21.3,"s2","4",551,"15"
"1882",37,"Div0","Leg+","RT37_d+21","Tri_alexa",21,0,34.07,28.1,"s2","4",551,"16"
"1883",37,"Div0","Leg+","RT37_d+21","Tri_alexa",21,1,14,101.6,"s2","4",551,"16"
"1884",37,"Div0","Leg+","RT37_d+21","Tri_alexa",21,2,13.8,108.6,"s2","4",551,"16"
"1885",37,"Div0","Leg+","RT37_d+21","Tri_alexa",21,3,3.9,42.4,"s2","4",551,"16"
"1886",37,"Div0","Leg+","RT37_d+6","Tri_alexa",6,0,50.35,43.6,"s2","4",551,"11"
