id_loca;id_div;id_leg;division;strata;id_taxo;DW;FW;RDMC;id_RT
RT22_d0;Div3;Leg-;Fine roots;3;Bra_napus;17.9;156.8;114.1581633;22
RT22_d-12;Div3;Leg-;Fine roots;1;Lol_peren;85.6;379.2;225.7383966;22
RT22_d-12;Div3;Leg-;Fine roots;2;Lol_peren;55.5;406.4;136.5649606;22
RT22_d-12;Div3;Leg-;Fine roots;3;Lol_peren;10.5;92.5;113.5135135;22
RT22_d-15;Div3;Leg-;Fine roots;1;Bra_napus;10.8;75;144;22
RT22_d-15;Div3;Leg-;Taproot;1;Bra_napus;107.2;812.4;131.9547021;22
RT22_d-15;Div3;Leg-;Fine roots;2;Bra_napus;79.7;590.3;135.0160935;22
RT22_d-15;Div3;Leg-;Taproot;2;Bra_napus;35.3;280.6;125.8018532;22
RT22_d-15;Div3;Leg-;Fine roots;3;Bra_napus;246.4;2031.6;121.2837173;22
RT22_d-15;Div3;Leg-;Taproot;3;Bra_napus;9.9;81.7;121.1750306;22
RT22_d-15;Div3;Leg-;Fine roots;4;Bra_napus;110.2;1337;82.42333583;22
RT22_d-15;Div3;Leg-;Taproot;4;Bra_napus;12.6;153.2;82.24543081;22
RT22_d-18;Div3;Leg-;Fine roots;1;Ver_persi;14;102.7;136.3193768;22
RT22_d-18;Div3;Leg-;Fine roots;2;Ver_persi;0.8;9.3;86.02150538;22
RT22_d-21;Div3;Leg-;Fine roots;1;Ger_disse;4.1;31.7;129.3375394;22
RT22_d-24;Div3;Leg-;Fine roots;1;Lol_peren;39.5;245.8;160.6997559;22
RT22_d-24;Div3;Leg-;Fine roots;2;Lol_peren;25.2;154;163.6363636;22
RT22_d-24;Div3;Leg-;Fine roots;3;Lol_peren;14.7;84.3;174.3772242;22
RT22_d-24;Div3;Leg-;Fine roots;4;Lol_peren;1.5;12.3;121.9512195;22
RT22_d-3;Div3;Leg-;Fine roots;1;Lol_peren;47.6;383.3;124.1847117;22
RT22_d-3;Div3;Leg-;Fine roots;2;Lol_peren;87;885.2;98.28287393;22
RT22_d-3;Div3;Leg-;Fine roots;3;Lol_peren;78;908.9;85.81802178;22
RT22_d-3;Div3;Leg-;Fine roots;4;Lol_peren;12.3;179.5;68.52367688;22
RT22_d-6;Div3;Leg-;Fine roots;1;Ver_persi;22.8;201.2;113.3200795;22
RT22_d-6;Div3;Leg-;Fine roots;2;Ver_persi;2.5;21.3;117.370892;22
RT22_d-9;Div3;Leg-;Fine roots;1;Ger_disse;0.2;8;25;22
RT23_d+12;Div0;Leg-;Fine roots;1;Ger_disse;1.9;12.9;147.2868217;23
RT23_d+15;Div0;Leg-;Fine roots;1;Bra_napus;9.8;84.2;116.3895487;23
RT23_d+15;Div0;Leg-;Taproot;1;Bra_napus;58.3;445.7;130.8054745;23
RT23_d+15;Div0;Leg-;Fine roots;2;Bra_napus;56.5;471.3;119.8811797;23
RT23_d+15;Div0;Leg-;Taproot;2;Bra_napus;15.6;123.2;126.6233766;23
RT23_d+15;Div0;Leg-;Fine roots;3;Bra_napus;163.1;1360.4;119.8912085;23
RT23_d+15;Div0;Leg-;Taproot;3;Bra_napus;9.4;51.2;183.59375;23
RT23_d+15;Div0;Leg-;Fine roots;4;Bra_napus;57.3;767.8;74.62880959;23
RT23_d+15;Div0;Leg-;Taproot;4;Bra_napus;11.4;135.7;84.00884304;23
RT23_d+18;Div0;Leg-;Fine roots;1;Ver_persi;12.5;89.4;139.8210291;23
RT23_d+21;Div0;Leg-;Fine roots;1;Lol_peren;79.5;515.6;154.189294;23
RT23_d+21;Div0;Leg-;Fine roots;2;Lol_peren;98.3;857.9;114.5821191;23
RT23_d+21;Div0;Leg-;Fine roots;3;Lol_peren;89.4;870.7;102.6760078;23
RT23_d+21;Div0;Leg-;Fine roots;4;Lol_peren;21.9;175.2;125;23
RT23_d+24;Div0;Leg-;Fine roots;1;Ger_disse;11.7;62.4;187.5;23
RT23_d+24;Div0;Leg-;Fine roots;2;Ger_disse;7.4;60.6;122.1122112;23
RT23_d+3;Div0;Leg-;Fine roots;1;Ger_disse;5.8;38.8;149.4845361;23
RT23_d+3;Div0;Leg-;Fine roots;2;Ger_disse;16.3;180.4;90.35476718;23
RT23_d+3;Div0;Leg-;Fine roots;3;Ger_disse;13.2;138.4;95.37572254;23
RT23_d+3;Div0;Leg-;Fine roots;4;Ger_disse;0.2;5.2;38.46153846;23
RT23_d+6;Div0;Leg-;Fine roots;1;Ver_persi;9.7;66.2;146.5256798;23
RT23_d+9;Div0;Leg-;Fine roots;1;Lol_peren;56.7;332.7;170.4238052;23
RT23_d+9;Div0;Leg-;Fine roots;2;Lol_peren;65.5;607;107.907743;23
RT23_d+9;Div0;Leg-;Fine roots;3;Lol_peren;88.8;812.7;109.2654116;23
RT23_d+9;Div0;Leg-;Fine roots;4;Lol_peren;5.8;63.3;91.6271722;23
RT23_d0;Div0;Leg-;Fine roots;1;Bra_napus;2.9;25.7;112.8404669;23
RT23_d0;Div0;Leg-;Taproot;1;Bra_napus;77.1;626.4;123.0842912;23
RT23_d0;Div0;Leg-;Fine roots;2;Bra_napus;28.3;255.5;110.7632094;23
RT23_d0;Div0;Leg-;Fine roots;3;Bra_napus;77.5;826;93.82566586;23
RT23_d0;Div0;Leg-;Taproot;3;Bra_napus;7.1;56.4;125.8865248;23
RT23_d0;Div0;Leg-;Fine roots;4;Bra_napus;136.1;1818.3;74.85013474;23
RT23_d0;Div0;Leg-;Taproot;4;Bra_napus;10.5;137;76.64233577;23
RT23_d-12;Div0;Leg-;Fine roots;1;Lol_peren;37.2;271.5;137.0165746;23
RT23_d-12;Div0;Leg-;Fine roots;2;Lol_peren;52.5;271.5;193.3701657;23
RT23_d-12;Div0;Leg-;Fine roots;3;Lol_peren;15.1;145.3;103.9229181;23
RT23_d-12;Div0;Leg-;Fine roots;4;Lol_peren;0.8;12.1;66.11570248;23
RT23_d-15;Div0;Leg-;Fine roots;1;Bra_napus;2.2;20.3;108.3743842;23
RT23_d-15;Div0;Leg-;Taproot;1;Bra_napus;1.6;13.1;122.1374046;23
RT23_d-18;Div0;Leg-;Fine roots;1;Ver_persi;19.2;205.8;93.29446064;23
RT23_d-18;Div0;Leg-;Fine roots;2;Ver_persi;4.8;62.2;77.17041801;23
RT23_d-21;Div0;Leg-;Fine roots;1;Ger_disse;2;26;76.92307692;23
RT23_d-21;Div0;Leg-;Fine roots;2;Ger_disse;0.3;8.8;34.09090909;23
RT23_d-24;Div0;Leg-;Fine roots;1;Lol_peren;24.8;209.5;118.3770883;23
RT23_d-24;Div0;Leg-;Fine roots;2;Lol_peren;38.1;379.3;100.448194;23
RT23_d-24;Div0;Leg-;Fine roots;3;Lol_peren;31.5;285.9;110.1783841;23
RT23_d-24;Div0;Leg-;Fine roots;4;Lol_peren;18;192.6;93.45794393;23
RT23_d-3;Div0;Leg-;Fine roots;1;Lol_peren;25.3;150.3;168.3300067;23
RT23_d-3;Div0;Leg-;Fine roots;2;Lol_peren;51.1;424.3;120.4336554;23
RT23_d-3;Div0;Leg-;Fine roots;3;Lol_peren;42.8;536.7;79.74659959;23
RT23_d-3;Div0;Leg-;Fine roots;4;Lol_peren;1.7;24.4;69.67213115;23
RT23_d-6;Div0;Leg-;Fine roots;1;Ver_persi;14.8;123.3;120.0324412;23
RT23_d-6;Div0;Leg-;Fine roots;2;Ver_persi;0.5;3.9;128.2051282;23
RT23_d-9;Div0;Leg-;Fine roots;1;Ger_disse;1.3;5.1;254.9019608;23
RT24_d+12;Div1;Leg-;Fine roots;1;Ger_disse;4.6;31;148.3870968;24
RT24_d+15;Div1;Leg-;Fine roots;1;Bra_napus;7.2;58.9;122.2410866;24
RT24_d+15;Div1;Leg-;Taproot;1;Bra_napus;27.7;173.7;159.4703512;24
RT24_d+15;Div1;Leg-;Fine roots;2;Bra_napus;71.4;546;130.7692308;24
RT24_d+15;Div1;Leg-;Taproot;2;Bra_napus;12.4;76.9;161.2483745;24
RT24_d+15;Div1;Leg-;Fine roots;3;Bra_napus;53.5;410.3;130.3923958;24
RT24_d+15;Div1;Leg-;Taproot;3;Bra_napus;5.9;40.8;144.6078431;24
RT24_d+15;Div1;Leg-;Fine roots;4;Bra_napus;14.2;136.4;104.1055718;24
RT24_d+15;Div1;Leg-;Taproot;4;Bra_napus;8;89.6;89.28571429;24
RT24_d+18;Div1;Leg-;Fine roots;1;Ver_persi;3.8;54.4;69.85294118;24
RT24_d+18;Div1;Leg-;Fine roots;2;Ver_persi;0.3;3.7;81.08108108;24
RT24_d+21;Div1;Leg-;Fine roots;1;Lol_peren;46.2;327.8;140.9395973;24
RT24_d+21;Div1;Leg-;Fine roots;2;Lol_peren;19.7;191.1;103.0873888;24
RT24_d+21;Div1;Leg-;Fine roots;3;Lol_peren;17.2;166.9;103.055722;24
RT24_d+21;Div1;Leg-;Fine roots;4;Lol_peren;8.9;109.6;81.20437956;24
RT24_d+3;Div1;Leg-;Fine roots;1;Ger_disse;5.21;47.6;109.4537815;24
RT24_d+3;Div1;Leg-;Fine roots;2;Ger_disse;7.4;42.2;175.3554502;24
RT24_d+6;Div1;Leg-;Fine roots;1;Ver_persi;11.8;101.4;116.3708087;24
RT24_d+6;Div1;Leg-;Fine roots;2;Ver_persi;5;42;119.047619;24
RT24_d+9;Div1;Leg-;Fine roots;1;Lol_peren;24;168.5;142.4332344;24
RT24_d+9;Div1;Leg-;Fine roots;2;Lol_peren;4.4;32;137.5;24
RT24_d0;Div1;Leg-;Fine roots;1;Bra_napus;76.6;516.4;148.3346243;24
RT24_d0;Div1;Leg-;Taproot;1;Bra_napus;251.5;1383;181.8510484;24
RT24_d0;Div1;Leg-;Fine roots;2;Bra_napus;370.7;3628.302127;102.169;24
RT24_d0;Div1;Leg-;Taproot;2;Bra_napus;42.5;286;148.6013986;24
RT24_d0;Div1;Leg-;Fine roots;3;Bra_napus;322;3046.3;105.7019991;24
RT24_d0;Div1;Leg-;Taproot;3;Bra_napus;11.3;86.6;130.4849885;24
RT24_d0;Div1;Leg-;Fine roots;4;Bra_napus;313.8;3071.38173;102.169;24
RT24_d0;Div1;Leg-;Taproot;4;Bra_napus;11.3;87.4;129.2906178;24
RT24_d-12;Div1;Leg-;Fine roots;1;Lol_peren;56.4;428.7;131.5605318;24
RT24_d-12;Div1;Leg-;Fine roots;2;Lol_peren;3.2;26.9;118.9591078;24
RT24_d-15;Div1;Leg-;Fine roots;1;Bra_napus;9.2;63.7;144.4270016;24
RT24_d-15;Div1;Leg-;Taproot;1;Bra_napus;26.5;159.3;166.3527935;24
RT24_d-15;Div1;Leg-;Fine roots;2;Bra_napus;57.5;467.7;122.9420569;24
RT24_d-15;Div1;Leg-;Taproot;2;Bra_napus;8.9;42.8;207.9439252;24
RT24_d-15;Div1;Leg-;Fine roots;3;Bra_napus;21.7;170.1;127.5720165;24
RT24_d-15;Div1;Leg-;Taproot;3;Bra_napus;9.1;50.2;181.2749004;24
RT24_d-15;Div1;Leg-;Fine roots;4;Bra_napus;7.1;70.8;100.2824859;24
RT24_d-15;Div1;Leg-;Taproot;4;Bra_napus;8.4;95.6;87.86610879;24
RT24_d-18;Div1;Leg-;Fine roots;1;Ver_persi;5.9;46;128.2608696;24
RT24_d-21;Div1;Leg-;Fine roots;1;Ger_disse;3.8;28.9;131.4878893;24
RT24_d-24;Div1;Leg-;Fine roots;1;Lol_peren;45.8;291.6;157.0644719;24
RT24_d-24;Div1;Leg-;Fine roots;2;Lol_peren;35.8;221.4;161.6982836;24
RT24_d-24;Div1;Leg-;Fine roots;3;Lol_peren;5.8;44;131.8181818;24
RT24_d-3;Div1;Leg-;Fine roots;1;Lol_peren;22.9;155.1;147.6466796;24
RT24_d-3;Div1;Leg-;Fine roots;2;Lol_peren;7.1;59;120.3389831;24
RT24_d-6;Div1;Leg-;Fine roots;1;Ver_persi;21.9;229.7;95.34175011;24
RT24_d-9;Div1;Leg-;Fine roots;1;Ger_disse;8.7;67.4;129.0801187;24
RT24_d-9;Div1;Leg-;Fine roots;2;Ger_disse;1.3;7.7;168.8311688;24
RT25_d+12;Div2;Leg-;Fine roots;1;Ger_disse;4.2;34.3;122.4489796;25
RT25_d+15;Div2;Leg-;Fine roots;1;Bra_napus;30.7;268.9;114.168836;25
RT25_d+15;Div2;Leg-;Taproot;1;Bra_napus;78.4;767.3560473;102.169;25
RT25_d+15;Div2;Leg-;Fine roots;2;Bra_napus;110.4;803.9;137.3305137;25
RT25_d+15;Div2;Leg-;Taproot;2;Bra_napus;32.7;242.7;134.7342398;25
RT25_d+15;Div2;Leg-;Fine roots;3;Bra_napus;204.2;1770.1;115.3607141;25
RT25_d+15;Div2;Leg-;Taproot;3;Bra_napus;12.6;83;151.8072289;25
RT25_d+15;Div2;Leg-;Fine roots;4;Bra_napus;48.2;717.5;67.17770035;25
RT25_d+15;Div2;Leg-;Taproot;4;Bra_napus;41;250.4;163.7380192;25
RT25_d+18;Div2;Leg-;Fine roots;1;Ver_persi;12.5;112;111.6071429;25
RT25_d+18;Div2;Leg-;Fine roots;2;Ver_persi;1.5;15.7;95.54140127;25
RT25_d+21;Div2;Leg-;Fine roots;1;Lol_peren;73.4;390.7;187.8679294;25
RT25_d+21;Div2;Leg-;Fine roots;2;Lol_peren;109.4;845.4;129.4061982;25
RT25_d+21;Div2;Leg-;Fine roots;3;Lol_peren;93.3;522.5;178.5645933;25
RT25_d+21;Div2;Leg-;Fine roots;4;Lol_peren;3.9;46.9;83.15565032;25
RT25_d+24;Div2;Leg-;Fine roots;1;Ger_disse;0.6;5.7;105.2631579;25
RT25_d+3;Div2;Leg-;Fine roots;1;Ger_disse;1.3;4.8;270.8333333;25
RT25_d+6;Div2;Leg-;Fine roots;1;Ver_persi;0.3;9;33.33333333;25
RT25_d+9;Div2;Leg-;Fine roots;1;Lol_peren;112.7;668.2;168.6620772;25
RT25_d+9;Div2;Leg-;Fine roots;2;Lol_peren;104.3;735.7;141.7697431;25
RT25_d+9;Div2;Leg-;Fine roots;3;Lol_peren;28;169;165.6804734;25
RT25_d+9;Div2;Leg-;Fine roots;4;Lol_peren;1.7;11.7;145.2991453;25
RT25_d0;Div2;Leg-;Fine roots;1;Bra_napus;34.4;230.9;148.9822434;25
RT25_d0;Div2;Leg-;Taproot;1;Bra_napus;56.7;303.4;186.882004;25
RT25_d0;Div2;Leg-;Fine roots;2;Bra_napus;216.9;1631.3;132.9614418;25
RT25_d0;Div2;Leg-;Fine roots;3;Bra_napus;195.6;1546.8;126.454616;25
RT25_d0;Div2;Leg-;Taproot;3;Bra_napus;12;83.3;144.057623;25
RT25_d0;Div2;Leg-;Fine roots;4;Bra_napus;58.2;738.2;78.84042265;25
RT25_d0;Div2;Leg-;Taproot;4;Bra_napus;8;91.5;87.43169399;25
RT25_d-12;Div2;Leg-;Fine roots;1;Lol_peren;30.9;210;147.1428571;25
RT25_d-12;Div2;Leg-;Fine roots;2;Lol_peren;22.3;128.2;173.9469579;25
RT25_d-12;Div2;Leg-;Fine roots;3;Lol_peren;4.4;30.1;146.179402;25
RT25_d-15;Div2;Leg-;Fine roots;1;Bra_napus;68.9;512;134.5703125;25
RT25_d-15;Div2;Leg-;Taproot;1;Bra_napus;80.7;499.5;161.5615616;25
RT25_d-15;Div2;Leg-;Fine roots;2;Bra_napus;118.2;915.9;129.0533901;25
RT25_d-15;Div2;Leg-;Taproot;2;Bra_napus;21.3;136.9;155.5880205;25
RT25_d-15;Div2;Leg-;Fine roots;3;Bra_napus;124.6;1016.6;122.5654141;25
RT25_d-15;Div2;Leg-;Taproot;3;Bra_napus;12.7;83.1;152.8279182;25
RT25_d-15;Div2;Leg-;Fine roots;4;Bra_napus;143.9;1645.5;87.45062291;25
RT25_d-15;Div2;Leg-;Taproot;4;Bra_napus;17;172.9;98.3227299;25
RT25_d-18;Div2;Leg-;Fine roots;1;Ver_persi;4.7;38.6;121.761658;25
RT25_d-21;Div2;Leg-;Fine roots;1;Ger_disse;1.3;13.1;99.23664122;25
RT25_d-24;Div2;Leg-;Fine roots;1;Lol_peren;4.2;21.8;192.6605505;25
RT25_d-3;Div2;Leg-;Fine roots;1;Lol_peren;12.3;72.9;168.7242798;25
RT25_d-3;Div2;Leg-;Fine roots;2;Lol_peren;2;16.3;122.6993865;25
RT25_d-6;Div2;Leg-;Fine roots;1;Ver_persi;1.3;12;108.3333333;25
RT25_d-9;Div2;Leg-;Fine roots;1;Ger_disse;7.1;40.5;175.308642;25
RT25_d-9;Div2;Leg-;Fine roots;2;Ger_disse;4.1;36.1;113.5734072;25
RT26_d+12;Div3;Leg-;Fine roots;1;Ger_disse;6;54.74502505;109.599;26
RT26_d+12;Div3;Leg-;Fine roots;2;Ger_disse;3;27.4;109.4890511;26
RT26_d+15;Div3;Leg-;Fine roots;1;Bra_napus;13.5;121.3;111.2943116;26
RT26_d+15;Div3;Leg-;Taproot;1;Bra_napus;36.7;273;134.4322344;26
RT26_d+15;Div3;Leg-;Fine roots;2;Bra_napus;73.5;705.7;104.1519059;26
RT26_d+15;Div3;Leg-;Taproot;2;Bra_napus;14.8;120;123.3333333;26
RT26_d+15;Div3;Leg-;Fine roots;3;Bra_napus;80.2;843;95.13641756;26
RT26_d+15;Div3;Leg-;Taproot;3;Bra_napus;8.6;61.4;140.0651466;26
RT26_d+15;Div3;Leg-;Taproot;4;Bra_napus;7;116.2;60.24096386;26
RT26_d+18;Div3;Leg-;Fine roots;1;Ver_persi;2.5;29.4;85.03401361;26
RT26_d+21;Div3;Leg-;Fine roots;1;Lol_peren;44.1;277;159.2057762;26
RT26_d+21;Div3;Leg-;Fine roots;2;Lol_peren;79.7;586.4;135.9140518;26
RT26_d+21;Div3;Leg-;Fine roots;3;Lol_peren;13.1;106.5;123.0046948;26
RT26_d+24;Div3;Leg-;Fine roots;1;Ger_disse;2.4;18.7;128.342246;26
RT26_d+3;Div3;Leg-;Fine roots;1;Ger_disse;10.6;89.9;117.9087875;26
RT26_d+3;Div3;Leg-;Fine roots;2;Ger_disse;17.1;176.4;96.93877551;26
RT26_d+3;Div3;Leg-;Fine roots;3;Ger_disse;1.8;24.3;74.07407407;26
RT26_d+6;Div3;Leg-;Fine roots;1;Ver_persi;24;236.9;101.308569;26
RT26_d+6;Div3;Leg-;Fine roots;2;Ver_persi;4.7;47.1;99.78768577;26
RT26_d+9;Div3;Leg-;Fine roots;1;Lol_peren;51;323.6;157.6019778;26
RT26_d+9;Div3;Leg-;Fine roots;2;Lol_peren;59.3;527;112.5237192;26
RT26_d+9;Div3;Leg-;Fine roots;3;Lol_peren;44;339.4;129.6405421;26
RT26_d+9;Div3;Leg-;Fine roots;4;Lol_peren;1.8;26.5;67.9245283;26
RT26_d0;Div3;Leg-;Fine roots;1;Bra_napus;6.8;45;151.1111111;26
RT26_d0;Div3;Leg-;Taproot;1;Bra_napus;119.9;833.6;143.8339731;26
RT26_d0;Div3;Leg-;Fine roots;2;Bra_napus;106.7;777.6;137.2170782;26
RT26_d0;Div3;Leg-;Taproot;2;Bra_napus;38.9;297.8;130.6245803;26
RT26_d0;Div3;Leg-;Fine roots;3;Bra_napus;208.3;1359.2;153.2519129;26
RT26_d0;Div3;Leg-;Fine roots;4;Bra_napus;108.9;1272.8;85.55939661;26
RT26_d-12;Div3;Leg-;Fine roots;1;Lol_peren;13.1;84.4;155.2132701;26
RT26_d-12;Div3;Leg-;Fine roots;2;Lol_peren;6.6;44.6;147.9820628;26
RT26_d-15;Div3;Leg-;Fine roots;1;Bra_napus;35.7;257.9;138.4257464;26
RT26_d-15;Div3;Leg-;Taproot;1;Bra_napus;30.3;154.4;196.2435233;26
RT26_d-15;Div3;Leg-;Fine roots;2;Bra_napus;61.7;473.2;130.3888419;26
RT26_d-15;Div3;Leg-;Taproot;2;Bra_napus;3.2;15.4;207.7922078;26
RT26_d-15;Div3;Leg-;Fine roots;3;Bra_napus;12.8;126.8;100.9463722;26
RT26_d-15;Div3;Leg-;Taproot;3;Bra_napus;3.9;37.7;103.4482759;26
RT26_d-15;Div3;Leg-;Taproot;4;Bra_napus;1.2;23.9;50.20920502;26
RT26_d-18;Div3;Leg-;Fine roots;1;Ver_persi;5.2;47.7;109.0146751;26
RT26_d-21;Div3;Leg-;Fine roots;1;Ger_disse;1.2;12.3;97.56097561;26
RT26_d-24;Div3;Leg-;Fine roots;1;Lol_peren;28.2;236.2;119.3903472;26
RT26_d-24;Div3;Leg-;Fine roots;2;Lol_peren;7.6;85.1;89.306698;26
RT26_d-3;Div3;Leg-;Fine roots;1;Lol_peren;37.5;334.3;112.1746934;26
RT26_d-3;Div3;Leg-;Fine roots;2;Lol_peren;28.8;259.9;110.8118507;26
RT26_d-3;Div3;Leg-;Fine roots;3;Lol_peren;11.7;104.4;112.0689655;26
RT26_d-3;Div3;Leg-;Fine roots;4;Lol_peren;1.4;17.3;80.92485549;26
RT26_d-6;Div3;Leg-;Fine roots;1;Ver_persi;2.2;21.9;100.456621;26
RT27_d+12;Div0;Leg-;Fine roots;1;Ger_disse;3;27.2;110.2941176;27
RT27_d+12;Div0;Leg-;Fine roots;2;Ger_disse;2.1;26;80.76923077;27
RT27_d+15;Div0;Leg-;Fine roots;1;Bra_napus;16.5;146.2;112.8590971;27
RT27_d+15;Div0;Leg-;Taproot;1;Bra_napus;167.6;1012.7;165.4981732;27
RT27_d+15;Div0;Leg-;Fine roots;2;Bra_napus;146.9;1053.3;139.4664388;27
RT27_d+15;Div0;Leg-;Taproot;2;Bra_napus;51.5;413.5;124.5465538;27
RT27_d+15;Div0;Leg-;Fine roots;3;Bra_napus;323.4;2304.7;140.3219508;27
RT27_d+15;Div0;Leg-;Taproot;3;Bra_napus;15.7;120.4;130.3986711;27
RT27_d+15;Div0;Leg-;Fine roots;4;Bra_napus;313.2;3065.509107;102.169;27
RT27_d+15;Div0;Leg-;Taproot;4;Bra_napus;18.7;234;79.91452991;27
RT27_d+18;Div0;Leg-;Fine roots;1;Ver_persi;9.1;73;124.6575342;27
RT27_d+18;Div0;Leg-;Fine roots;2;Ver_persi;0.6;5;120;27
RT27_d+21;Div0;Leg-;Fine roots;1;Lol_peren;19.2;112.8;170.212766;27
RT27_d+21;Div0;Leg-;Fine roots;2;Lol_peren;38.8;247.8;156.5778854;27
RT27_d+21;Div0;Leg-;Fine roots;3;Lol_peren;11.1;65.6;169.2073171;27
RT27_d+21;Div0;Leg-;Fine roots;4;Lol_peren;6.3;28.4;221.8309859;27
RT27_d+24;Div0;Leg-;Fine roots;1;Ger_disse;14.5;108.2;134.0110906;27
RT27_d+24;Div0;Leg-;Fine roots;2;Ger_disse;4.6;40.2;114.4278607;27
RT27_d+3;Div0;Leg-;Fine roots;1;Ger_disse;4.3;34.7;123.9193084;27
RT27_d+3;Div0;Leg-;Fine roots;2;Ger_disse;2.5;34.3;72.88629738;27
RT27_d+6;Div0;Leg-;Fine roots;1;Ver_persi;5.5;47.9;114.822547;27
RT27_d+6;Div0;Leg-;Fine roots;2;Ver_persi;2.8;28.2;99.29078014;27
RT27_d+9;Div0;Leg-;Fine roots;1;Lol_peren;47.2;399.5;118.1476846;27
RT27_d+9;Div0;Leg-;Fine roots;2;Lol_peren;70.1;580.6;120.7371684;27
RT27_d+9;Div0;Leg-;Fine roots;3;Lol_peren;11.1;87.8;126.4236902;27
RT27_d0;Div0;Leg-;Fine roots;1;Bra_napus;4.2;20.1;208.9552239;27
RT27_d0;Div0;Leg-;Taproot;1;Bra_napus;165.4;1064.1;155.4365191;27
RT27_d0;Div0;Leg-;Fine roots;2;Bra_napus;51.6;346.2;149.0467938;27
RT27_d0;Div0;Leg-;Taproot;2;Bra_napus;39.2;301.9;129.8443193;27
RT27_d0;Div0;Leg-;Fine roots;3;Bra_napus;120.7;754.8;159.9099099;27
RT27_d0;Div0;Leg-;Taproot;3;Bra_napus;13.4;103.9;128.9701636;27
RT27_d0;Div0;Leg-;Fine roots;4;Bra_napus;156.3;1275.5;122.5401803;27
RT27_d-12;Div0;Leg-;Fine roots;1;Lol_peren;66.7;352.6;189.166194;27
RT27_d-12;Div0;Leg-;Fine roots;2;Lol_peren;49.9;401.8;124.1911399;27
RT27_d-12;Div0;Leg-;Fine roots;3;Lol_peren;4;22.8;175.4385965;27
RT27_d-15;Div0;Leg-;Fine roots;1;Bra_napus;17.3;125.3;138.0686353;27
RT27_d-15;Div0;Leg-;Taproot;1;Bra_napus;69.7;417.8;166.8262326;27
RT27_d-15;Div0;Leg-;Fine roots;2;Bra_napus;44.7;341.3;130.9698213;27
RT27_d-15;Div0;Leg-;Taproot;2;Bra_napus;22.6;157.3;143.6745073;27
RT27_d-15;Div0;Leg-;Fine roots;3;Bra_napus;113.6;890.6;127.5544577;27
RT27_d-15;Div0;Leg-;Taproot;3;Bra_napus;9.2;63;146.031746;27
RT27_d-15;Div0;Leg-;Fine roots;4;Bra_napus;161.2;1360.2;118.5119835;27
RT27_d-18;Div0;Leg-;Fine roots;1;Ver_persi;1.7;19.9;85.42713568;27
RT27_d-21;Div0;Leg-;Fine roots;1;Ger_disse;2.6;18.1;143.6464088;27
RT27_d-24;Div0;Leg-;Fine roots;1;Lol_peren;38.3;254.6;150.4320503;27
RT27_d-24;Div0;Leg-;Fine roots;2;Lol_peren;40.5;311.9;129.8493107;27
RT27_d-24;Div0;Leg-;Fine roots;3;Lol_peren;13.1;82.4;158.9805825;27
RT27_d-3;Div0;Leg-;Fine roots;1;Lol_peren;51;339.1;150.3981127;27
RT27_d-3;Div0;Leg-;Fine roots;2;Lol_peren;87.1;739.4;117.7982148;27
RT27_d-3;Div0;Leg-;Fine roots;3;Lol_peren;41.4;408.6;101.3215859;27
RT27_d-3;Div0;Leg-;Fine roots;4;Lol_peren;9.1;56.2;161.9217082;27
RT27_d-6;Div0;Leg-;Fine roots;1;Ver_persi;1.5;12.3;121.9512195;27
RT27_d-9;Div0;Leg-;Fine roots;1;Ger_disse;1.2;12.6;95.23809524;27
RT27_d-9;Div0;Leg-;Fine roots;2;Ger_disse;1.7;8.8;193.1818182;27
RT28_d+12;Div1;Leg-;Fine roots;1;Ger_disse;2.7;23.8;113.4453782;28
RT28_d+15;Div1;Leg-;Fine roots;1;Bra_napus;26.2;195.5;134.0153453;28
RT28_d+15;Div1;Leg-;Taproot;1;Bra_napus;94.4;625.3;150.9675356;28
RT28_d+15;Div1;Leg-;Fine roots;2;Bra_napus;61.3;477.7;128.3232154;28
RT28_d+15;Div1;Leg-;Taproot;2;Bra_napus;25.1;187.6;133.7953092;28
RT28_d+15;Div1;Leg-;Fine roots;3;Bra_napus;180.7;1520.1;118.8737583;28
RT28_d+15;Div1;Leg-;Taproot;3;Bra_napus;11.2;73.9;151.556157;28
RT28_d+15;Div1;Leg-;Fine roots;4;Bra_napus;71.6;845.1;84.72370134;28
RT28_d+15;Div1;Leg-;Taproot;4;Bra_napus;9.7;111.8;86.76207513;28
RT28_d+18;Div1;Leg-;Fine roots;1;Ver_persi;6.8;63.7;106.7503925;28
RT28_d+18;Div1;Leg-;Fine roots;2;Ver_persi;1.3;6.8;191.1764706;28
RT28_d+21;Div1;Leg-;Fine roots;1;Lol_peren;115.2;651.9;176.71422;28
RT28_d+21;Div1;Leg-;Fine roots;2;Lol_peren;190.9;1565.4;121.9496614;28
RT28_d+21;Div1;Leg-;Fine roots;3;Lol_peren;2.8;32.2;86.95652174;28
RT28_d+24;Div1;Leg-;Fine roots;1;Ger_disse;3.4;19.3;176.1658031;28
RT28_d+3;Div1;Leg-;Fine roots;1;Ger_disse;3.3;33.9;97.34513274;28
RT28_d+6;Div1;Leg-;Fine roots;1;Ver_persi;10.3;112.4;91.63701068;28
RT28_d+6;Div1;Leg-;Fine roots;2;Ver_persi;4.7;60;78.33333333;28
